,gene_id,GO_term
79733,YNL024C-A,membrane
79734,YNL024C-A,Golgi membrane
79735,YNL024C-A,endoplasmic reticulum
79736,YNL024C-A,endoplasmic reticulum membrane
79737,YNL024C-A,Golgi apparatus
79738,YNL024C-A,membrane
79739,YNL024C-A,molecular_function
79740,YNL024C-A,intracellular transport
79741,YNL024C-A,protein secretion
79742,YNL024C,S-adenosylmethionine-dependent methyltransferase activity
79743,YNL024C,biological_process
79744,YNL024C,cytoplasm
79745,YNL024C,cytoplasm
79746,YNL024C,cytoplasm
79747,YNL024C,methyltransferase activity
79748,YNL024C,transferase activity
79749,YNL024C,protein-lysine N-methyltransferase activity
79750,YNL024C,peptidyl-lysine methylation
79751,YNL024C,cytoplasm
79752,YNL024C,methylation
79753,YNL023C,cytoplasm
79754,YNL023C,metal ion binding
79755,YNL023C,nucleus
79756,YNL023C,cytoplasm
79757,YNL023C,cytoplasm
79758,YNL023C,nucleus
79759,YNL023C,nucleic acid binding
79760,YNL023C,nucleic acid binding
79761,YNL023C,nucleic acid binding
79762,YNL023C,DNA-binding transcription factor activity
79763,YNL023C,zinc ion binding
79764,YNL023C,nucleus
79765,YNL023C,zinc ion binding
79766,YNL023C,nonfunctional rRNA decay
79767,YNL023C,cytoplasm
79768,YNL023C,protein binding
79769,YNL023C,DNA-binding transcription factor activity
79770,YNL023C, RNA polymerase II-specific
79771,YNL023C,nucleus
79772,YNL023C,negative regulation of transcription by RNA polymerase II
79773,YNL023C,RNA polymerase II transcription regulatory region sequence-specific DNA binding
79774,YNL022C,rRNA (cytosine-C5-)-methyltransferase activity
79775,YNL022C,rRNA (cytosine-C5-)-methyltransferase activity
79776,YNL022C,rRNA (cytosine-C5-)-methyltransferase activity
79777,YNL022C,rRNA base methylation
79778,YNL022C,rRNA base methylation
79779,YNL022C,rRNA base methylation
79780,YNL022C,nucleolus
79781,YNL022C,nucleus
79782,YNL022C,RNA methyltransferase activity
79783,YNL022C,S-adenosylmethionine-dependent methyltransferase activity
79784,YNL022C,RNA binding
79785,YNL022C,methyltransferase activity
79786,YNL022C,rRNA processing
79787,YNL022C,methylation
79788,YNL022C,nucleus
79789,YNL022C,nucleolus
79790,YNL022C,methyltransferase activity
79791,YNL022C,RNA methylation
79792,YNL022C,transferase activity
79793,YNL022C,rRNA base methylation
79794,YNL022C,nucleolus
79795,YNL021W,chromatin remodeling
79796,YNL021W,chromatin binding
79797,YNL021W,negative regulation of transcription by RNA polymerase II
79798,YNL021W,negative regulation of transcription by RNA polymerase II
79799,YNL021W,negative regulation of transcription by transcription factor localization
79800,YNL021W,histone deacetylase activity
79801,YNL021W,positive regulation of transcription by RNA polymerase II
79802,YNL021W,HDA1 complex
79803,YNL021W,HDA1 complex
79804,YNL021W,HDA1 complex
79805,YNL021W,HDA1 complex
79806,YNL021W,histone deacetylase activity
79807,YNL021W,hydrolase activity
79808,YNL021W,chromatin organization
79809,YNL021W,nucleus
79810,YNL021W,nucleus
79811,YNL021W,zinc ion binding
79812,YNL021W,histone deacetylase activity
79813,YNL021W,chromatin organization
79814,YNL021W,regulation of DNA-templated transcription
79815,YNL021W,histone deacetylation
79816,YNL021W,histone deacetylase complex
79817,YNL021W,transcription factor binding
79818,YNL021W,histone deacetylase complex
79819,YNL021W,negative regulation of transcription by RNA polymerase II
79820,YNL021W,histone deacetylation
79821,YNL020C,regulation of clathrin-dependent endocytosis
79822,YNL020C,protein serine/threonine kinase activity
79823,YNL020C,protein serine/threonine kinase activity
79824,YNL020C,protein serine/threonine kinase activity
79825,YNL020C,actin filament organization
79826,YNL020C,regulation of clathrin-dependent endocytosis
79827,YNL020C,actin cortical patch
79828,YNL020C,mating projection tip
79829,YNL020C,nucleotide binding
79830,YNL020C,protein serine/threonine kinase activity
79831,YNL020C,protein serine/threonine kinase activity
79832,YNL020C,ATP binding
79833,YNL020C,kinase activity
79834,YNL020C,transferase activity
79835,YNL020C,phosphorylation
79836,YNL020C,cytoplasm
79837,YNL020C,cytoskeleton
79838,YNL020C,actin cortical patch
79839,YNL020C,protein kinase activity
79840,YNL020C,protein kinase activity
79841,YNL020C,ATP binding
79842,YNL020C,protein phosphorylation
79843,YNL020C,protein phosphorylation
79844,YNL020C,protein kinase activity
79845,YNL020C,actin filament organization
79846,YNL020C,cytoplasm
79847,YNL020C,protein serine/threonine kinase activity
79848,YNL020C,actin cortical patch assembly
79849,YNL019C,molecular_function
79850,YNL019C,biological_process
79851,YNL019C,fungal-type vacuole
79852,YNL019C,prospore membrane
79853,YNL019C,plasma membrane
79854,YNL019C,plasma membrane
79855,YNL019C,membrane
79856,YNL018C,molecular_function
79857,YNL018C,prospore membrane
79858,YNL018C,sexual sporulation resulting in formation of a cellular spore
79859,YNL016W,mRNA binding
79860,YNL016W,regulation of mRNA stability
79861,YNL016W,mRNA binding
79862,YNL016W,mRNA binding
79863,YNL016W,mRNA binding
79864,YNL016W,mRNA binding
79865,YNL016W,poly(U) RNA binding
79866,YNL016W,nuclear-transcribed mRNA catabolic process
79867,YNL016W, nonsense-mediated decay
79868,YNL016W,stress granule assembly
79869,YNL016W,P-body
79870,YNL016W,nucleus
79871,YNL016W,cytoplasm
79872,YNL016W,cytoplasm
79873,YNL016W,cytoplasmic stress granule
79874,YNL016W,cytoplasmic stress granule
79875,YNL016W,mRNA binding
79876,YNL016W,nucleus
79877,YNL016W,cytoplasm
79878,YNL016W,RNA binding
79879,YNL016W,nucleus
79880,YNL016W,cytoplasm
79881,YNL016W,nucleic acid binding
79882,YNL016W,nucleic acid binding
79883,YNL016W,cytoplasmic stress granule
79884,YNL016W,ribosome binding
79885,YNL016W,translational termination
79886,YNL016W,translational termination
79887,YNL016W,P-body
79888,YNL016W,cytoplasmic stress granule
79889,YNL016W,RNA binding
79890,YNL016W,nuclear-transcribed mRNA catabolic process
79891,YNL016W, nonsense-mediated decay
79892,YNL016W,cytoplasmic stress granule
79893,YNL016W,regulation of mRNA stability
79894,YNL016W,mRNA binding
79895,YNL016W,stress granule assembly
79896,YNL015W,vacuole fusion
79897,YNL015W, non-autophagic
79898,YNL015W,endopeptidase inhibitor activity
79899,YNL015W,regulation of proteolysis
79900,YNL015W,serine-type endopeptidase inhibitor activity
79901,YNL015W,peptidase inhibitor activity
79902,YNL015W,negative regulation of peptidase activity
79903,YNL015W,protein transport
79904,YNL015W,cytoplasm
79905,YNL015W,cytoplasm
79906,YNL015W,nucleus
79907,YNL015W,cytoplasm
79908,YNL015W,cytosol
79909,YNL015W,cytosol
79910,YNL015W,endopeptidase inhibitor activity
79911,YNL015W,vacuole fusion
79912,YNL015W, non-autophagic
79913,YNL014W,ATP hydrolysis activity
79914,YNL014W,translation elongation factor activity
79915,YNL014W,translation elongation factor activity
79916,YNL014W,translational elongation
79917,YNL014W,cytosolic ribosome
79918,YNL014W,nucleotide binding
79919,YNL014W,RNA binding
79920,YNL014W,translation elongation factor activity
79921,YNL014W,ATP binding
79922,YNL014W,hydrolase activity
79923,YNL014W,translation
79924,YNL014W,translational elongation
79925,YNL014W,translational elongation
79926,YNL014W,cytoplasm
79927,YNL014W,cytoplasm
79928,YNL014W,ATP binding
79929,YNL014W,ATP binding
79930,YNL014W,ATP hydrolysis activity
79931,YNL014W,ATP hydrolysis activity
79932,YNL014W,translation elongation factor activity
79933,YNL014W,ATP binding
79934,YNL012W,phospholipase activity
79935,YNL012W,spindle pole body duplication
79936,YNL012W,ascospore-type prospore membrane formation
79937,YNL012W,ascospore-type prospore membrane formation
79938,YNL012W,spore membrane bending pathway
79939,YNL012W,spore membrane bending pathway
79940,YNL012W,prospore membrane
79941,YNL012W,nucleus
79942,YNL012W,endoplasmic reticulum
79943,YNL012W,fungal-type vacuole
79944,YNL012W,lipid catabolic process
79945,YNL012W,sporulation resulting in formation of a cellular spore
79946,YNL012W,meiotic cell cycle
79947,YNL012W,nucleus
79948,YNL012W,endoplasmic reticulum
79949,YNL012W,endoplasmic reticulum membrane
79950,YNL012W,membrane
79951,YNL012W,hydrolase activity
79952,YNL012W,lipid metabolic process
79953,YNL012W,nuclear membrane
79954,YNL012W,phospholipase activity
79955,YNL012W,ascospore-type prospore membrane formation
79956,YNL012W,phospholipid catabolic process
79957,YNL012W,phospholipase A2 activity
79958,YNL012W,intracellular membrane-bounded organelle
79959,YNL012W,extracellular region
79960,YNL012W,plasma membrane
79961,YNL012W,glycerophospholipid catabolic process
79962,YNL012W,cytosol
79963,YNL011C,molecular_function
79964,YNL011C,biological_process
79965,YNL011C,cellular_component
79966,YNL011C,LPPG:FO 2-phospho-L-lactate transferase activity
79967,YNL010W,glycerol-1-phosphatase activity
79968,YNL010W,sorbitol-6-phosphatase activity
79969,YNL010W,alditol phosphate metabolic process
79970,YNL010W,ribitol-5-phosphatase activity
79971,YNL010W,nucleus
79972,YNL010W,cytoplasm
79973,YNL010W,hydrolase activity
79974,YNL010W,metal ion binding
79975,YNL010W,sorbitol-6-phosphatase activity
79976,YNL010W,nucleus
79977,YNL010W,nucleus
79978,YNL010W,cytoplasm
79979,YNL010W,cytoplasm
79980,YNL010W,phosphatase activity
79981,YNL010W,glycerol-3-phosphatase activity
79982,YNL010W,cytoplasm
79983,YNL010W,dephosphorylation
79984,YNL010W,magnesium ion binding
79985,YNL010W,L-serine biosynthetic process
79986,YNL009W,isocitrate metabolic process
79987,YNL009W,isocitrate dehydrogenase (NADP+) activity
79988,YNL009W,fatty acid beta-oxidation
79989,YNL009W,cytoplasm
79990,YNL009W,peroxisome
79991,YNL009W,mitochondrion
79992,YNL009W,cytoplasm
79993,YNL009W,mitochondrion
79994,YNL009W,mitochondrion
79995,YNL009W,isocitrate dehydrogenase (NADP+) activity
79996,YNL009W,oxidoreductase activity
79997,YNL009W,metal ion binding
79998,YNL009W,glyoxylate cycle
79999,YNL009W,tricarboxylic acid cycle
80000,YNL009W,peroxisome
80001,YNL009W,magnesium ion binding
80002,YNL009W,isocitrate dehydrogenase (NADP+) activity
80003,YNL009W,oxidoreductase activity
80004,YNL009W, acting on the CH-OH group of donors
80005,YNL009W, NAD or NADP as acceptor
80006,YNL009W,NAD binding
80007,YNL009W,mitochondrion
80008,YNL009W,NADP metabolic process
80009,YNL008C,ubiquitin-protein transferase activity
80010,YNL008C,ubiquitin-dependent protein catabolic process
80011,YNL008C,ubiquitin-dependent protein catabolic process
80012,YNL008C,transcription factor catabolic process
80013,YNL008C,cellular response to amino acid stimulus
80014,YNL008C,nuclear inner membrane
80015,YNL008C,Asi complex
80016,YNL008C,nuclear periphery
80017,YNL008C,transferase activity
80018,YNL008C,metal ion binding
80019,YNL008C,nucleus
80020,YNL008C,membrane
80021,YNL008C,zinc ion binding
80022,YNL008C,nuclear inner membrane
80023,YNL008C,ubiquitin protein ligase activity
80024,YNL008C,ubiquitin-dependent protein catabolic process
80025,YNL008C,protein ubiquitination
80026,YNL007C,mitochondria-associated ubiquitin-dependent protein catabolic process
80027,YNL007C,protein folding
80028,YNL007C,protein folding
80029,YNL007C,misfolded protein binding
80030,YNL007C,translational initiation
80031,YNL007C,tRNA import into nucleus
80032,YNL007C,misfolded protein transport
80033,YNL007C,nuclear protein quality control by the ubiquitin-proteasome system
80034,YNL007C,nucleus
80035,YNL007C,cytosolic small ribosomal subunit
80036,YNL007C,DNA binding
80037,YNL007C,cell cycle
80038,YNL007C,nucleus
80039,YNL007C,nucleus
80040,YNL007C,cytoplasm
80041,YNL007C,cytoplasm
80042,YNL007C,nucleolus
80043,YNL007C,cellular response to heat
80044,YNL007C,cytosol
80045,YNL007C,detection of misfolded protein
80046,YNL007C,misfolded protein binding
80047,YNL007C,unfolded protein binding
80048,YNL007C,protein folding
80049,YNL007C,translational initiation
80050,YNL007C,chaperone cofactor-dependent protein refolding
80051,YNL007C,protein-folding chaperone binding
80052,YNL007C,cytosol
80053,YNL007C,unfolded protein binding
80054,YNL006W,mitochondria-nucleus signaling pathway
80055,YNL006W,regulation of cell growth
80056,YNL006W,regulation of cell growth
80057,YNL006W,signal transduction
80058,YNL006W,establishment or maintenance of actin cytoskeleton polarity
80059,YNL006W,fungal-type cell wall organization
80060,YNL006W,TOR signaling
80061,YNL006W,Golgi membrane
80062,YNL006W,endosome membrane
80063,YNL006W,TORC1 complex
80064,YNL006W,TORC2 complex
80065,YNL006W,nuclear periphery
80066,YNL006W,response to stimulus
80067,YNL006W,cytosol
80068,YNL006W,TOR signaling
80069,YNL006W,TORC1 complex
80070,YNL006W,TORC2 complex
80071,YNL006W,protein serine/threonine kinase activator activity
80072,YNL006W,vacuole
80073,YNL006W,vacuolar membrane
80074,YNL006W,plasma membrane
80075,YNL006W,plasma membrane
80076,YNL006W,membrane
80077,YNL006W,regulation of actin cytoskeleton organization
80078,YNL006W,TOR signaling
80079,YNL006W,TORC1 complex
80080,YNL006W,TORC2 complex
80081,YNL005C,structural constituent of ribosome
80082,YNL005C,mitochondrial large ribosomal subunit
80083,YNL005C,mitochondrion
80084,YNL005C,mitochondrion
80085,YNL005C,mitochondrion
80086,YNL005C,mitochondrion
80087,YNL005C,ribosome
80088,YNL005C,structural constituent of ribosome
80089,YNL005C,structural constituent of ribosome
80090,YNL005C,translation
80091,YNL005C,translation
80092,YNL005C,ribosome
80093,YNL005C,ribosome
80094,YNL005C,mitochondrial cytochrome c oxidase assembly
80095,YNL005C,ribonucleoprotein complex
80096,YNL005C,mitochondrial large ribosomal subunit
80097,YNL005C,structural constituent of ribosome
80098,YNL004W,RNA binding
80099,YNL004W,nuclear mRNA surveillance
80100,YNL004W,nucleus
80101,YNL004W,cytoplasm
80102,YNL004W,mRNA binding
80103,YNL004W,chromatin binding
80104,YNL004W,mRNA binding
80105,YNL004W,RNA binding
80106,YNL004W,P-body
80107,YNL004W,nucleus
80108,YNL004W,nucleus
80109,YNL004W,cytoplasm
80110,YNL004W,cytoplasm
80111,YNL004W,cytoplasmic stress granule
80112,YNL004W,RNA binding
80113,YNL004W,nucleic acid binding
80114,YNL004W,mRNA binding
80115,YNL004W,nucleus
80116,YNL004W,cytoplasm
80117,YNL003C,mitochondrion
80118,YNL003C,mitochondrial inner membrane
80119,YNL003C,membrane
80120,YNL003C,S-adenosyl-L-methionine transmembrane transporter activity
80121,YNL003C,S-adenosyl-L-methionine transmembrane transporter activity
80122,YNL003C,S-adenosyl-L-methionine transmembrane transporter activity
80123,YNL003C,S-adenosyl-L-methionine transport
80124,YNL003C,S-adenosyl-L-methionine transport
80125,YNL003C,S-adenosyl-L-methionine transport
80126,YNL003C,mitochondrion
80127,YNL003C,mitochondrion
80128,YNL003C,mitochondrion
80129,YNL003C,S-adenosyl-L-methionine transmembrane transport
80130,YNL003C,mitochondrial inner membrane
80131,YNL003C,mitochondrion
80132,YNL003C,S-adenosyl-L-methionine transmembrane transporter activity
80133,YNL003C,mitochondrial inner membrane
80134,YNL002C,ribosomal large subunit biogenesis
80135,YNL002C,nucleolus
80136,YNL002C,maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
80137,YNL002C, 5.8S rRNA
80138,YNL002C, LSU-rRNA)
80139,YNL002C,exonucleolytic trimming to generate mature 5'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA
80140,YNL002C, 5.8S rRNA
80141,YNL002C, LSU-rRNA)
80142,YNL002C,ribosomal large subunit biogenesis
80143,YNL002C,preribosome
80144,YNL002C, large subunit precursor
80145,YNL002C,mRNA binding
80146,YNL002C,preribosome
80147,YNL002C, large subunit precursor
80148,YNL002C,rRNA primary transcript binding
80149,YNL002C,RNA binding
80150,YNL002C,ribosome biogenesis
80151,YNL002C,nucleus
80152,YNL002C,nucleolus
80153,YNL002C,structural constituent of ribosome
80154,YNL002C,RNA binding
80155,YNL002C,cytosolic large ribosomal subunit
80156,YNL002C,maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
80157,YNL002C, 5.8S rRNA
80158,YNL002C, LSU-rRNA)
80159,YNL001W,RNA endonuclease activity
80160,YNL001W,ribosome disassembly
80161,YNL001W,ribosome disassembly
80162,YNL001W,ribosome disassembly
80163,YNL001W,ribosome disassembly
80164,YNL001W,positive regulation of translation
80165,YNL001W,nonfunctional rRNA decay
80166,YNL001W,nuclear-transcribed mRNA catabolic process
80167,YNL001W, no-go decay
80168,YNL001W,nuclear-transcribed mRNA catabolic process
80169,YNL001W, no-go decay
80170,YNL001W,nuclear-transcribed mRNA catabolic process
80171,YNL001W, no-go decay
80172,YNL001W,Dom34-Hbs1 complex
80173,YNL001W,ribosome binding
80174,YNL001W,nuclear-transcribed mRNA catabolic process
80175,YNL001W, non-stop decay
80176,YNL001W,cytoplasm
80177,YNL001W,nuclease activity
80178,YNL001W,endonuclease activity
80179,YNL001W,hydrolase activity
80180,YNL001W,metal ion binding
80181,YNL001W,cytoplasm
80182,YNL001W,cytoplasm
80183,YNL001W,RNA phosphodiester bond hydrolysis
