## Wed Apr 30 18:06:06 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
ZMO1_ZMO1515	264203.ZMO1515	5.5e-80	238.0	COG0292@1|root,COG0292@2|Bacteria,1RGU2@1224|Proteobacteria,2U756@28211|Alphaproteobacteria,2K4FX@204457|Sphingomonadales	204457|Sphingomonadales	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	-	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L20
ZMO1_ZMO1516	264203.ZMO1516	2.63e-40	133.0	COG0291@1|root,COG0291@2|Bacteria,1N6V4@1224|Proteobacteria,2UF6K@28211|Alphaproteobacteria,2K5YR@204457|Sphingomonadales	204457|Sphingomonadales	J	Belongs to the bacterial ribosomal protein bL35 family	rpmI	-	-	ko:K02916	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L35p
ZMO1_ZMO1518	264203.ZMO1518	6.67e-192	531.0	COG0483@1|root,COG0483@2|Bacteria,1PPJ0@1224|Proteobacteria,2TQTX@28211|Alphaproteobacteria,2K0WC@204457|Sphingomonadales	204457|Sphingomonadales	G	COG0483 Archaeal fructose-1,6-bisphosphatase and related enzymes of inositol monophosphatase family	-	-	-	-	-	-	-	-	-	-	-	-	Inositol_P
ZMO1_ZMO1519	264203.ZMO1519	4.56e-216	597.0	COG0462@1|root,COG0462@2|Bacteria,1MW21@1224|Proteobacteria,2TR4Y@28211|Alphaproteobacteria,2K0MQ@204457|Sphingomonadales	204457|Sphingomonadales	F	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	prs	-	2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	Pribosyl_synth,Pribosyltran_N
ZMO1_ZMO1520	264203.ZMO1520	2.42e-49	156.0	COG3908@1|root,COG3908@2|Bacteria,1N7PA@1224|Proteobacteria,2UFTN@28211|Alphaproteobacteria,2K6ZC@204457|Sphingomonadales	204457|Sphingomonadales	S	Uncharacterized protein conserved in bacteria (DUF2093)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2093
ZMO1_ZMO1521	264203.ZMO1521	7.6e-133	377.0	2DTSK@1|root,32UVT@2|Bacteria,1N20S@1224|Proteobacteria,2UCXK@28211|Alphaproteobacteria,2K628@204457|Sphingomonadales	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZMO1_ZMO1522	264203.ZMO1522	0.0	2015.0	COG1629@1|root,COG1629@2|Bacteria,COG4771@2|Bacteria,1MU9K@1224|Proteobacteria,2TTJG@28211|Alphaproteobacteria,2JZUI@204457|Sphingomonadales	204457|Sphingomonadales	P	COG1629 Outer membrane receptor proteins, mostly Fe transport	-	-	-	-	-	-	-	-	-	-	-	-	Plug,TonB_dep_Rec
ZMO1_ZMO1524	264203.ZMO1524	1.66e-217	600.0	COG0697@1|root,COG0697@2|Bacteria,1MXPW@1224|Proteobacteria,2TRXR@28211|Alphaproteobacteria,2KCTT@204457|Sphingomonadales	204457|Sphingomonadales	EG	EamA-like transporter family	-	-	-	-	-	-	-	-	-	-	-	-	EamA
ZMO1_ZMO1525	264203.ZMO1525	0.0	1266.0	COG1538@1|root,COG1538@2|Bacteria,1MUA8@1224|Proteobacteria,2TT4D@28211|Alphaproteobacteria,2K3B0@204457|Sphingomonadales	204457|Sphingomonadales	MU	RND efflux system, outer membrane lipoprotein, NodT family	-	-	-	-	-	-	-	-	-	-	-	-	OEP
ZMO1_ZMO1527	264203.ZMO1527	0.0	1966.0	COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,2TQT0@28211|Alphaproteobacteria,2K02H@204457|Sphingomonadales	204457|Sphingomonadales	V	Efflux pump membrane transporter	-	-	-	ko:K07788,ko:K07789	ko02020,map02020	M00648	-	-	ko00000,ko00001,ko00002,ko02000	2.A.6.2	-	-	ACR_tran
ZMO1_ZMO1528	264203.ZMO1528	0.0	1904.0	COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,2TQT0@28211|Alphaproteobacteria,2K02H@204457|Sphingomonadales	204457|Sphingomonadales	V	Efflux pump membrane transporter	-	-	-	ko:K07788,ko:K07789	ko02020,map02020	M00648	-	-	ko00000,ko00001,ko00002,ko02000	2.A.6.2	-	-	ACR_tran
ZMO1_ZMO1529	264203.ZMO1529	4.19e-300	820.0	COG0845@1|root,COG0845@2|Bacteria,1MW65@1224|Proteobacteria,2TSB6@28211|Alphaproteobacteria,2K2IQ@204457|Sphingomonadales	204457|Sphingomonadales	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	ko:K07799	ko02020,map02020	M00648	-	-	ko00000,ko00001,ko00002,ko02000	8.A.1	-	-	Biotin_lipoyl_2,HlyD_3
ZMO1_ZMO1530	264203.ZMO1530	3.57e-237	652.0	COG0517@1|root,COG0794@1|root,COG0517@2|Bacteria,COG0794@2|Bacteria,1MUXD@1224|Proteobacteria,2TU5X@28211|Alphaproteobacteria,2K0VJ@204457|Sphingomonadales	204457|Sphingomonadales	M	Belongs to the SIS family. GutQ KpsF subfamily	-	-	5.3.1.13	ko:K06041	ko00540,ko01100,map00540,map01100	M00063	R01530	RC00541	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	CBS,SIS
ZMO1_ZMO1531	264203.ZMO1531	1.24e-47	152.0	COG1828@1|root,COG1828@2|Bacteria,1N83G@1224|Proteobacteria,2UF7S@28211|Alphaproteobacteria,2K5YV@204457|Sphingomonadales	204457|Sphingomonadales	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	purS	-	6.3.5.3	ko:K01952	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04463	RC00010,RC01160	ko00000,ko00001,ko00002,ko01000	-	-	-	PurS
ZMO1_ZMO1532	264203.ZMO1532	2.15e-160	449.0	COG0047@1|root,COG0047@2|Bacteria,1MU4Y@1224|Proteobacteria,2TS67@28211|Alphaproteobacteria,2K0NC@204457|Sphingomonadales	204457|Sphingomonadales	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	purQ	-	6.3.5.3	ko:K01952	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04463	RC00010,RC01160	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase_5
ZMO1_ZMO1533	264203.ZMO1533	1.32e-119	342.0	COG3247@1|root,COG3247@2|Bacteria,1R76X@1224|Proteobacteria,2U4ZY@28211|Alphaproteobacteria,2K2YF@204457|Sphingomonadales	204457|Sphingomonadales	S	Short repeat of unknown function (DUF308)	-	-	-	-	-	-	-	-	-	-	-	-	DUF308
ZMO1_ZMO1536	264203.ZMO1536	0.0	1096.0	28J59@1|root,2Z915@2|Bacteria,1MWN5@1224|Proteobacteria	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZMO1_ZMO1538	264203.ZMO1538	0.0	2333.0	COG0587@1|root,COG0587@2|Bacteria,1MUIF@1224|Proteobacteria,2TSCN@28211|Alphaproteobacteria,2K1R8@204457|Sphingomonadales	204457|Sphingomonadales	L	DNA polymerase	dnaE	-	2.7.7.7	ko:K02337	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_alpha,HHH_6,PHP
ZMO1_ZMO1540	264203.ZMO1540	1.51e-63	194.0	COG1918@1|root,COG1918@2|Bacteria,1NASN@1224|Proteobacteria,2UK64@28211|Alphaproteobacteria,2KE4Z@204457|Sphingomonadales	204457|Sphingomonadales	P	FeoA	-	-	-	ko:K04758	-	-	-	-	ko00000,ko02000	-	-	-	FeoA
ZMO1_ZMO1541	264203.ZMO1541	0.0	1219.0	COG0370@1|root,COG0370@2|Bacteria,1MUZC@1224|Proteobacteria,2TQSU@28211|Alphaproteobacteria,2K0AQ@204457|Sphingomonadales	204457|Sphingomonadales	P	Ferrous iron transport protein B	feoB	-	-	ko:K04759	-	-	-	-	ko00000,ko02000	9.A.8.1	-	-	FeoB_C,FeoB_N,Gate
ZMO1_ZMO1542	264203.ZMO1542	1.19e-116	336.0	COG0629@1|root,COG0629@2|Bacteria,1RCWT@1224|Proteobacteria,2U5BZ@28211|Alphaproteobacteria,2K464@204457|Sphingomonadales	204457|Sphingomonadales	L	Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism	-	-	-	ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440	-	-	-	ko00000,ko00001,ko03029,ko03032,ko03400	-	-	-	SSB
ZMO1_ZMO1543	264203.ZMO1543	0.0	1159.0	COG4547@1|root,COG4547@2|Bacteria,1MX11@1224|Proteobacteria,2TS4N@28211|Alphaproteobacteria,2JZUK@204457|Sphingomonadales	204457|Sphingomonadales	H	Cobalamin biosynthesis protein CobT (nicotinate-mononucleotide 5, 6-dimethylbenzimidazole phosphoribosyltransferase)	-	-	6.6.1.2	ko:K09883	ko00860,ko01100,map00860,map01100	-	R05227	RC02000	ko00000,ko00001,ko01000	-	-	-	CobT,CobT_C
ZMO1_ZMO1544	264203.ZMO1544	1.25e-237	653.0	COG0714@1|root,COG0714@2|Bacteria,1MXIW@1224|Proteobacteria,2TS1Z@28211|Alphaproteobacteria,2K0S6@204457|Sphingomonadales	204457|Sphingomonadales	S	Aerobic cobaltochelatase subunit CobS	-	-	6.6.1.2	ko:K09882	ko00860,ko01100,map00860,map01100	-	R05227	RC02000	ko00000,ko00001,ko01000	-	-	-	AAA_5,CbbQ_C,CobS_N
ZMO1_ZMO1545	264203.ZMO1545	1.31e-154	433.0	COG2214@1|root,COG2214@2|Bacteria,1MXTG@1224|Proteobacteria,2TRZH@28211|Alphaproteobacteria,2K4VC@204457|Sphingomonadales	204457|Sphingomonadales	O	molecular chaperone	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ
ZMO1_ZMO1547	264203.ZMO1547	1.04e-128	366.0	COG1309@1|root,COG1309@2|Bacteria,1N6TK@1224|Proteobacteria,2UA7N@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	TetR family transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
ZMO1_ZMO1548	264203.ZMO1548	0.0	1429.0	COG1657@1|root,COG1657@2|Bacteria,1MUIP@1224|Proteobacteria,2TRF3@28211|Alphaproteobacteria,2K06U@204457|Sphingomonadales	204457|Sphingomonadales	I	PFAM Prenyltransferase squalene oxidase	-	-	4.2.1.129,5.4.99.17	ko:K06045	ko00909,ko01110,map00909,map01110	-	R07322,R07323	RC01850,RC01851	ko00000,ko00001,ko01000	-	-	-	SQHop_cyclase_C,SQHop_cyclase_N
ZMO1_ZMO1549	264203.ZMO1549	7.15e-67	202.0	COG0271@1|root,COG0271@2|Bacteria,1MZG5@1224|Proteobacteria,2UF6U@28211|Alphaproteobacteria,2K60E@204457|Sphingomonadales	204457|Sphingomonadales	T	Belongs to the BolA IbaG family	-	-	-	ko:K05527	-	-	-	-	ko00000,ko03000	-	-	-	BolA
ZMO1_ZMO1550	264203.ZMO1550	4.31e-156	438.0	COG0040@1|root,COG0040@2|Bacteria,1MUCY@1224|Proteobacteria,2TT0H@28211|Alphaproteobacteria,2K1K3@204457|Sphingomonadales	204457|Sphingomonadales	E	Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity	hisG	-	2.4.2.17	ko:K00765	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R01071	RC02819,RC03200	ko00000,ko00001,ko00002,ko01000	-	-	-	HisG
ZMO1_ZMO1551	264203.ZMO1551	4.93e-303	827.0	COG0141@1|root,COG0141@2|Bacteria,1MUUF@1224|Proteobacteria,2TSBN@28211|Alphaproteobacteria,2K0A0@204457|Sphingomonadales	204457|Sphingomonadales	E	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine	hisD	-	1.1.1.23	ko:K00013	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R01158,R01163,R03012	RC00099,RC00242,RC00463	ko00000,ko00001,ko00002,ko01000	-	-	-	Histidinol_dh
ZMO1_ZMO1552	264203.ZMO1552	3.03e-106	306.0	COG0781@1|root,COG0781@2|Bacteria,1RHFZ@1224|Proteobacteria,2UBQA@28211|Alphaproteobacteria,2K4I2@204457|Sphingomonadales	204457|Sphingomonadales	K	Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons	nusB	-	-	ko:K03625	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	NusB
ZMO1_ZMO1553	264203.ZMO1553	1.06e-235	647.0	COG0611@1|root,COG0611@2|Bacteria,1MU9X@1224|Proteobacteria,2TTI6@28211|Alphaproteobacteria,2K0EU@204457|Sphingomonadales	204457|Sphingomonadales	H	Catalyzes the ATP-dependent phosphorylation of thiamine- monophosphate (TMP) to form thiamine-pyrophosphate (TPP), the active form of vitamin B1	thiL	-	2.7.4.16	ko:K00946	ko00730,ko01100,map00730,map01100	M00127	R00617	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRS,AIRS_C
ZMO1_ZMO1554	264203.ZMO1554	1.5e-182	508.0	COG1385@1|root,COG1385@2|Bacteria,1MXCU@1224|Proteobacteria,2TS0N@28211|Alphaproteobacteria,2K0TB@204457|Sphingomonadales	204457|Sphingomonadales	J	Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit	rsmE	-	2.1.1.193	ko:K09761	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltrans_RNA
ZMO1_ZMO1556	264203.ZMO1556	0.0	950.0	COG3572@1|root,COG3572@2|Bacteria,1MU47@1224|Proteobacteria,2TRPT@28211|Alphaproteobacteria,2K1IW@204457|Sphingomonadales	204457|Sphingomonadales	H	glutamate--cysteine ligase	-	-	6.3.2.2	ko:K01919	ko00270,ko00480,ko01100,map00270,map00480,map01100	M00118	R00894,R10993	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000	-	-	-	GCS2
ZMO1_ZMO1557	264203.ZMO1557	0.0	998.0	COG0034@1|root,COG0034@2|Bacteria,1MU0V@1224|Proteobacteria,2TR8V@28211|Alphaproteobacteria,2K0C0@204457|Sphingomonadales	204457|Sphingomonadales	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine	purF	-	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase_7,Pribosyltran
ZMO1_ZMO1561	264203.ZMO1561	1.61e-157	442.0	COG0300@1|root,COG0300@2|Bacteria,1QUNR@1224|Proteobacteria,2TW24@28211|Alphaproteobacteria,2K1AC@204457|Sphingomonadales	204457|Sphingomonadales	S	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
ZMO1_ZMO1562	264203.ZMO1562	2.93e-112	322.0	COG1051@1|root,COG1051@2|Bacteria,1QU0T@1224|Proteobacteria,2TW25@28211|Alphaproteobacteria,2K4S3@204457|Sphingomonadales	204457|Sphingomonadales	F	Accelerates the degradation of transcripts by removing pyrophosphate from the 5'-end of triphosphorylated RNA, leading to a more labile monophosphorylated state that can stimulate subsequent ribonuclease cleavage	nudH	-	-	ko:K08311	ko03018,map03018	-	R10816	RC00002	ko00000,ko00001,ko01000,ko03019	-	-	-	NUDIX
ZMO1_ZMO1563	264203.ZMO1563	2.04e-227	627.0	COG3137@1|root,COG3137@2|Bacteria,1MWI4@1224|Proteobacteria,2U9CI@28211|Alphaproteobacteria,2KCGS@204457|Sphingomonadales	204457|Sphingomonadales	M	Protein of unknown function, DUF481	-	-	-	ko:K07283	-	-	-	-	ko00000	-	-	-	DUF481
ZMO1_ZMO1564	264203.ZMO1564	2.47e-136	385.0	COG3201@1|root,COG3201@2|Bacteria,1RHIW@1224|Proteobacteria,2UC8W@28211|Alphaproteobacteria,2K45V@204457|Sphingomonadales	204457|Sphingomonadales	H	PFAM Nicotinamide mononucleotide transporter	-	-	-	ko:K03811	-	-	-	-	ko00000,ko02000	4.B.1.1	-	-	NMN_transporter
ZMO1_ZMO1566	264203.ZMO1566	7.78e-76	226.0	COG1742@1|root,COG1742@2|Bacteria,1MZI8@1224|Proteobacteria,2UBWY@28211|Alphaproteobacteria,2K68I@204457|Sphingomonadales	204457|Sphingomonadales	S	UPF0060 membrane protein	-	-	-	ko:K09771	-	-	-	-	ko00000,ko02000	2.A.7.26	-	-	UPF0060
ZMO1_ZMO1567	264203.ZMO1567	2.87e-293	799.0	COG2334@1|root,COG2334@2|Bacteria,1R4QR@1224|Proteobacteria,2U6MC@28211|Alphaproteobacteria,2K2XX@204457|Sphingomonadales	204457|Sphingomonadales	S	Aminoglycoside phosphotransferase	-	-	-	-	-	-	-	-	-	-	-	-	APH
ZMO1_ZMO1568	264203.ZMO1568	0.0	1630.0	COG4772@1|root,COG4772@2|Bacteria,1MVMV@1224|Proteobacteria,2U54Y@28211|Alphaproteobacteria,2K2W2@204457|Sphingomonadales	204457|Sphingomonadales	P	TonB-dependent receptor plug	-	-	-	ko:K02014	-	-	-	-	ko00000,ko02000	1.B.14	-	-	Plug,TonB_dep_Rec
ZMO1_ZMO1569	264203.ZMO1569	1.57e-192	533.0	COG1180@1|root,COG1180@2|Bacteria,1NQC1@1224|Proteobacteria,2TV8Y@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	Activation of pyruvate formate-lyase under anaerobic conditions by generation of an organic free radical, using S- adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	-	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
ZMO1_ZMO1570	264203.ZMO1570	0.0	1541.0	COG1882@1|root,COG1882@2|Bacteria,1MWBF@1224|Proteobacteria,2TT7K@28211|Alphaproteobacteria,2KB7W@204457|Sphingomonadales	204457|Sphingomonadales	C	formate C-acetyltransferase glycine radical	-	-	2.3.1.54	ko:K00656	ko00620,ko00640,ko00650,ko01100,ko01120,map00620,map00640,map00650,map01100,map01120	-	R00212,R06987	RC00004,RC01181,RC02742,RC02833	ko00000,ko00001,ko01000	-	-	-	Gly_radical,PFL-like
ZMO1_ZMO1571	264203.ZMO1571	0.0	951.0	COG1271@1|root,COG1271@2|Bacteria,1MV60@1224|Proteobacteria,2TQMA@28211|Alphaproteobacteria,2K0ZR@204457|Sphingomonadales	204457|Sphingomonadales	C	oxidase, subunit	cydA	-	1.10.3.14	ko:K00425	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00153	R11325	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.4.3	-	-	Cyt_bd_oxida_I
ZMO1_ZMO1572	264203.ZMO1572	3.63e-248	681.0	COG1294@1|root,COG1294@2|Bacteria,1MURP@1224|Proteobacteria,2TU3I@28211|Alphaproteobacteria,2K0H9@204457|Sphingomonadales	204457|Sphingomonadales	C	oxidase, subunit	cydB	-	1.10.3.14	ko:K00426	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00153	R11325	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.4.3	-	-	Cyt_bd_oxida_II
ZMO1_ZMO1573	264203.ZMO1573	5.02e-228	627.0	COG2837@1|root,COG2837@2|Bacteria,1MWDD@1224|Proteobacteria,2TVIX@28211|Alphaproteobacteria,2K0RZ@204457|Sphingomonadales	204457|Sphingomonadales	P	Dyp-type peroxidase family	-	-	-	ko:K07223	-	-	-	-	ko00000	-	-	-	Dyp_perox
ZMO1_ZMO1574	264203.ZMO1574	1.09e-224	618.0	COG0583@1|root,COG0583@2|Bacteria,1MU2E@1224|Proteobacteria,2TUNU@28211|Alphaproteobacteria,2K1JT@204457|Sphingomonadales	204457|Sphingomonadales	K	LysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
ZMO1_ZMO1576	264203.ZMO1576	2.57e-170	476.0	COG4221@1|root,COG4221@2|Bacteria,1MUF8@1224|Proteobacteria,2TUSA@28211|Alphaproteobacteria,2K1KC@204457|Sphingomonadales	204457|Sphingomonadales	S	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
ZMO1_ZMO1577	264203.ZMO1577	5.03e-277	759.0	COG0477@1|root,COG2814@2|Bacteria,1MVD0@1224|Proteobacteria,2TTBC@28211|Alphaproteobacteria,2K2R4@204457|Sphingomonadales	204457|Sphingomonadales	EGP	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
ZMO1_ZMO1578	264203.ZMO1578	1.18e-182	508.0	COG1028@1|root,COG1028@2|Bacteria,1R413@1224|Proteobacteria,2TW0W@28211|Alphaproteobacteria,2KDTR@204457|Sphingomonadales	204457|Sphingomonadales	IQ	Short-chain dehydrogenase reductase sdr	-	-	-	-	-	-	-	-	-	-	-	-	adh_short_C2
ZMO1_ZMO1579	264203.ZMO1579	6.8e-272	743.0	COG1073@1|root,COG1073@2|Bacteria,1MUCD@1224|Proteobacteria,2U07H@28211|Alphaproteobacteria,2K48J@204457|Sphingomonadales	204457|Sphingomonadales	S	COG1073 Hydrolases of the alpha beta superfamily	-	-	-	ko:K06889	-	-	-	-	ko00000	-	-	-	Abhydrolase_6,DLH
ZMO1_ZMO1581	264203.ZMO1581	3.89e-65	198.0	COG1359@1|root,COG1359@2|Bacteria,1NGPW@1224|Proteobacteria,2UK00@28211|Alphaproteobacteria,2K6WQ@204457|Sphingomonadales	204457|Sphingomonadales	S	PFAM Antibiotic biosynthesis monooxygenase	-	-	-	-	-	-	-	-	-	-	-	-	ABM
ZMO1_ZMO1582	264203.ZMO1582	6.69e-116	332.0	COG3663@1|root,COG3663@2|Bacteria,1REPV@1224|Proteobacteria,2UE8H@28211|Alphaproteobacteria,2K6DA@204457|Sphingomonadales	204457|Sphingomonadales	L	Uracil-DNA glycosylase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	UDG
ZMO1_ZMO1583	264203.ZMO1583	0.0	1605.0	COG0187@1|root,COG0187@2|Bacteria,1MVKT@1224|Proteobacteria,2TRBK@28211|Alphaproteobacteria,2K0E4@204457|Sphingomonadales	204457|Sphingomonadales	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
ZMO1_ZMO1584	264203.ZMO1584	1.86e-266	730.0	COG1195@1|root,COG1195@2|Bacteria,1MX8N@1224|Proteobacteria,2TQRD@28211|Alphaproteobacteria,2K0WV@204457|Sphingomonadales	204457|Sphingomonadales	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP	recF	-	-	ko:K03629	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	SMC_N
ZMO1_ZMO1586	264203.ZMO1586	8.68e-106	305.0	COG2193@1|root,COG2193@2|Bacteria,1RCW7@1224|Proteobacteria,2U70I@28211|Alphaproteobacteria,2K3XA@204457|Sphingomonadales	204457|Sphingomonadales	P	Iron-storage protein, whose ferroxidase center binds Fe(2 ) ions, oxidizes them by dioxygen to Fe(3 ), and participates in the subsequent Fe(3 ) oxide mineral core formation within the central cavity of the protein complex	-	-	1.16.3.1	ko:K03594	ko00860,map00860	-	R00078	RC02758	ko00000,ko00001,ko01000	-	-	-	Ferritin
ZMO1_ZMO1588	264203.ZMO1588	0.0	1867.0	COG0178@1|root,COG0178@2|Bacteria,1MW0W@1224|Proteobacteria,2TQK9@28211|Alphaproteobacteria,2K0VM@204457|Sphingomonadales	204457|Sphingomonadales	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate	uvrA	-	-	ko:K03701	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	ABC_tran
ZMO1_ZMO1589	264203.ZMO1589	4.3e-229	630.0	COG1672@1|root,COG1672@2|Bacteria,1N3UV@1224|Proteobacteria,2U0NY@28211|Alphaproteobacteria,2K9NZ@204457|Sphingomonadales	204457|Sphingomonadales	S	TIR domain	-	-	-	-	-	-	-	-	-	-	-	-	TIR_2
