,gene_name,accession,start,end,strand,gene_product,COG,regulator,uniprot,operon,kegg_maps,EC_number,ZM4_locus,aerobic_essential,anaerobic_essential,interpro_annotation,anaero_xylose_model_flux,anaero_glucose_model_flux,aero_xylose_model_flux,aero_glucose_model_flux,anaero_xylose_model_growth_perc_change,anaero_glucose_model_growth_perc_change,aero_xylose_model_growth_perc_change,aero_glucose_model_growth_perc_change,FIMO_regulators,LDI_early_glucose_fold_change,LDI_late_glucose_fold_change,LDI_early_xylose_fold_change,LDI_late_xylose_fold_change,no_LDI_early_glucose_fold_change,no_LDI_late_glucose_fold_change,no_LDI_early_xylose_fold_change,no_LDI_late_xylose_fold_change,chromosome_id,iMs
ZCP4_1402,ZCP4_1402,CP006818.1,1573971,1575236,+,diaminopimelate decarboxylase,Amino acid transport and metabolism,,,Op1487,map00300;map01100;map01110;map01120;map01130;map01230,4.1.1.20,ZMO1_ZMO1768,-1.67375803995392,-2.8719618043024,SignalP-TM;Thaumatin family profile.,0.144522501351068,0.1417509722741164,0.2655603906767101,0.2838838957549646,0.0,2.755234619945235e-15,1.937681817656791e-15,6.381075830658508e-16,[],1.0,0.7992041348770483,0.6681451626450253,0.6087785778019015,1.0,0.7341004146028126,0.6441450063700073,0.5640735431441338,CP006818.1,
ZCP4_1403,ZCP4_1403,CP006818.1,1575361,1576227,+,UDP-glucose pyrophosphorylase,Cell wall/membrane/envelope biogenesis,,Q5NLL9,Op1488,map00040;map00052;map00500;map00520;map01100;map01130,2.7.7.9,ZMO1_ZMO1767,0.0,-1.17566511303925,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.9999999999999808,1.0000000000001137,0.9999999999999744,0.9999999999999976,[],1.0,1.306120238871581,1.303549273343778,1.2219757850623,1.0,1.262942834387336,1.246524675366157,1.030547719095683,CP006818.1,
ZCP4_1404,ZCP4_1404,CP006818.1,1576314,1577285,+,Mg2+/Co2+ transporter,Inorganic ion transport and metabolism,ZCP4_1387,D2YW17,Op1489,,,ZMO1_ZMO1766,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.9858130713218296,1.0368840030833375,1.2031064881328166,1.0,0.9526478446327472,1.0318975105859949,1.18486860965161,CP006818.1,
ZCP4_1405,ZCP4_1405,CP006818.1,1577494,1579002,+,hypothetical protein,Function unknown,"ZCP4_0265,ZCP4_1718",,Op1490,,,ZMO1_ZMO1764,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,0.7802673761724861,0.6498261861668241,0.3126490704127528,1.0,0.6753596778995704,0.5060366613571958,0.2867790891209119,CP006818.1,
ZCP4_1406,ZCP4_1406,CP006818.1,1579079,1579675,+,hypothetical protein,No COG annotation,"ZCP4_1387,ZCP4_1387",,Op1491,,,ZMO1_ZMO1763,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7008880960522752,0.7554006803886946,0.7556152536544584,1.0,0.6770154421146692,0.6611205593122963,0.7343893573728398,CP006818.1,
ZCP4_1407,ZCP4_1407,CP006818.1,1579722,1580108,-,Holliday junction resolvase-related putative endonuclease,"Replication, recombination and repair",ZCP4_0018,Q5NLM4,Op1492,,,ZMO1_ZMO1762,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be embedded in the membrane.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],,,,,,,,,CP006818.1,
ZCP4_1408,rsmI,CP006818.1,1580101,1580988,-,putative S-adenosylmethionine-dependent methyltransferase%2C YraL family,Coenzyme transport and metabolism,,Q5NLM5,Op1493,,2.1.1.198,ZMO1_ZMO1761,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['RamA_Salmonella_enterica'],1.0,0.9721365708615558,0.8903924265406523,0.9452183768921592,1.0,0.9535106140403844,1.0276107884409036,1.1683161481979685,CP006818.1,
ZCP4_1409,ZCP4_1409,CP006818.1,1581049,1582284,+,amino acid/amide ABC transporter substrate-binding protein%2C HAAT family,Amino acid transport and metabolism,"ZCP4_1387,ZCP4_1465",Q5NLM6,Op1494,,,ZMO1_ZMO1760,0.0,0.0,Integrins beta chain cysteine-rich domain signature.;SignalP-TM,,,,,,,,,[],1.0,1.0430164285719217,1.027834966186712,0.8808777650308663,1.0,0.9798051680014596,0.8875953709869109,0.7564758132992134,CP006818.1,
ZCP4_1410,ZCP4_1410,CP006818.1,1582521,1583561,+,Beta-barrel assembly machine subunit BamD,Cell wall/membrane/envelope biogenesis,,,Op1495,,,ZMO1_ZMO1758,-1.57302257216221,-1.18382311958537,SignalP-TM;SignalP-noTM,,,,,,,,,['RamA_Salmonella_enterica'],1.0,0.7855261000197727,0.7273363765895369,0.6278493877733868,1.0,0.7067544766757117,0.608613557913683,0.5081911996902563,CP006818.1,
ZCP4_1411,ZCP4_1411,CP006818.1,1583635,1584132,-,gluconate kinase%2C SKI family,Carbohydrate transport and metabolism,,Q5NLM9,Op1496,map00030;map01100;map01110;map01120;map01130;map01200,2.7.1.12,ZMO1_ZMO1757,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,57.66598440172549,0.9999999999999726,1.0000000000000686,0.9999999999999472,0.9999999999999946,[],1.0,1.191524342137846,1.1601472926927612,0.9525767240372264,1.0,0.9664018102834078,0.8408463101538104,0.7549331893714011,CP006818.1,['noise_5']
ZCP4_1412,gntP,CP006818.1,1584245,1585600,-,gluconate permease GntT,Amino acid transport and metabolism,,Q9Z670,Op1497,,,ZMO1_ZMO1756,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,57.66598440172548,0.9999999999999796,1.0000000000000464,0.9999999999999848,1.0000000000000138,"['BlaI_Bacillus_licheniformis', 'CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'HilC_Salmonella_enterica', 'HilD_Salmonella_enterica', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.5879093217625013,0.6460149003127934,0.8943096472797954,1.0,0.50112764344271,0.5160704107868689,0.6899545948124521,CP006818.1,
ZCP4_1413,thyA,CP006818.1,1585972,1586862,+,thymidylate synthase,Nucleotide transport and metabolism,,Q9Z671,Op1498,map00240;map00670;map01100;map01523,2.1.1.45,ZMO1_ZMO1755,0.0,0.0,SignalP-TM;SignalP-noTM,0.0138781284894896,0.013611985596288,0.0255010893741578,0.0272606489961997,3.4471181422839032e-15,2.537245633818208e-15,9.70207830550747e-16,1.2762151661317018e-15,"['BlaI_Bacillus_licheniformis', 'CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'HilC_Salmonella_enterica', 'HilD_Salmonella_enterica', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.9963550189292352,0.9976752456096504,1.1771829010687318,1.0,1.0430546294522216,1.0415243443681488,1.217526755548155,CP006818.1,
ZCP4_1414,ZCP4_1414,CP006818.1,1587164,1588540,+,NAD-dependent aldehyde dehydrogenase,Energy production and conversion,,,Op1499,map00250;map00310;map00350;map00650;map00760;map01100;map01120,"1.2.1.16,1.2.1.20,1.2.1.79",ZMO1_ZMO1754,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,2.8497478408028476e-17,0.9999999999999822,0.9999999999999948,0.9999999999999531,0.999999999999999,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.1267836611426576,1.1460221704387243,1.0814816953754405,1.0,0.9804825457821658,0.9257222905002782,0.8383054109874415,CP006818.1,['ethanol_fermentation']
ZCP4_1415,ZCP4_1415,CP006818.1,1588679,1589506,-,flavodoxin reductase family protein,Energy production and conversion,,Q5NLN3,Op1500,,"1.18.1.2,1.19.1.1",ZMO1_ZMO1753,-3.25733760295916,0.0,SignalP-TM;SignalP-noTM,0.1344200123205829,0.0928702751961949,0.2690060419330456,0.2367790431505602,1.5607170863120125e-15,7.249273239480597e-16,1.072289855347919e-15,1.0369248224820077e-15,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.8307919895947119,0.6894739833056799,0.7353458670873982,1.0,0.7841220637685297,0.7627533223837487,0.8695114620064088,CP006818.1,['oxidation_response_2']
ZCP4_1416,ZCP4_1416,CP006818.1,1589841,1590122,-,hypothetical protein,No COG annotation,"ZCP4_0128,ZCP4_1046,ZCP4_1387",,Op1501,,,ZMO1_ZMO1752,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.118547790727639,0.9074097890409016,0.6802734973259508,1.0,1.1709610413791636,0.7043290907636601,0.6482691771904615,CP006818.1,['low_pH_response']
ZCP4_1417,ZCP4_1417,CP006818.1,1590300,1590554,-,hypothetical protein,No COG annotation,"ZCP4_0530,ZCP4_0900,ZCP4_1046,ZCP4_1465",Q5NLN5,Op1502,,,ZMO1_ZMO1751,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_1418,ZCP4_1418,CP006818.1,1591526,1591873,+,Chagasin family peptidase inhibitor I42,Function unknown,"ZCP4_0210,ZCP4_0375,ZCP4_0523,ZCP4_0900,ZCP4_0900,ZCP4_1046,ZCP4_1387,ZCP4_1387,ZCP4_1465",Q5NLN6,Op1503,map05143,,ZMO1_ZMO1750,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.0114329625695866,0.6546291503644759,0.2642254785907827,1.0,0.8753113307296215,0.8356887107170449,0.2111276031504666,CP006818.1,['ethanol_fermentation']
ZCP4_1419,ZCP4_1419,CP006818.1,1592021,1593142,-,surface lipoprotein,Cell wall/membrane/envelope biogenesis,,,Op1504,,,ZMO1_ZMO1749,0.0,-1.10498027748009,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.6417569880902647,0.6386135786980698,0.60859590857878,1.0,0.6271403576507808,0.6308534181393638,0.6165806144888927,CP006818.1,
ZCP4_1420,ZCP4_1420,CP006818.1,1593397,1594341,+,transcriptional regulator%2C ArsR family,Transcription,"ZCP4_0018,ZCP4_0265,ZCP4_0375,ZCP4_0530,ZCP4_1046,ZCP4_1387,ZCP4_1718",Q5NLN8,Op1505,,,ZMO1_ZMO1748,0.0,-1.65127218376716,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,0.8085863909964051,0.7601457705029496,0.9050791432284772,1.0,0.8496299721875935,0.7817090901956404,0.9965215061855314,CP006818.1,['methionine_transport']
ZCP4_1421,ZCP4_1421,CP006818.1,1594346,1595251,+,5%2C10-methylenetetrahydrofolate reductase (NAD(P)),Amino acid transport and metabolism,,Q5NLN9,Op1506,map00670;map00720;map01100;map01120;map01200;map01523,1.5.1.20,ZMO1_ZMO1747,0.0,-1.4257619974115,SignalP-TM;SignalP-noTM,0.0512913191069476,0.0503076980031668,0.0942479033578128,0.1007509512385266,6.744287610741412e-16,0.0,4.0085873974686913e-16,5.60710285229132e-16,['MogR_Listeria_monocytogenes'],1.0,0.72738242951299,0.6678004825566477,0.743307229207413,1.0,0.6912141286975588,0.6865165987029257,0.7929792874740567,CP006818.1,['methionine_transport']
ZCP4_1422,ZCP4_1422,CP006818.1,1595320,1596375,+,methionine synthase (B12-dependent),Amino acid transport and metabolism,,Q5NLP0,Op1507,map00270;map00450;map00670;map01100;map01110;map01230,2.1.1.13,ZMO1_ZMO1746,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7433263897792695,0.6230027815553352,0.8174713389602729,1.0,0.6342792672868042,0.6576053742856031,0.8084822051752459,CP006818.1,
ZCP4_1423,ZCP4_1423,CP006818.1,1596425,1599037,+,methionine synthase (B12-dependent),Amino acid transport and metabolism,,,Op1508,map00270;map00450;map00670;map01100;map01110;map01230,2.1.1.13,ZMO1_ZMO1745,0.0,0.0,SignalP-TM;SignalP-noTM,0.0512913191069476,0.0503076980031668,0.0942479033578128,0.1007509512385266,1.5137765580123223e-16,9.601292220227764e-15,1.334088416071523e-16,1.8379050846904225e-17,[],1.0,0.7452438833113095,0.7389088395318287,0.88655783256486,1.0,0.7738868067266801,0.8149475690450372,0.9155099121778584,CP006818.1,
ZCP4_1424,ZCP4_1424,CP006818.1,1599263,1600171,+,diadenosine tetraphosphatase,Signal transduction mechanisms,,,Op1509,,3.1.3.16,ZMO1_ZMO1743,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['CosR_Campylobacter_jejuni'],1.0,0.7406101844092683,0.5496777840017292,0.5033819597247939,1.0,0.6487220127559216,0.5210724159066521,0.479576260242352,CP006818.1,
ZCP4_1425,lepA,CP006818.1,1600277,1602085,+,GTP-binding protein LepA,Cell wall/membrane/envelope biogenesis,,Q5NLP5,Op1510,map05134,,ZMO1_ZMO1741,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7910827258797879,0.6942569685518453,0.728663681307974,1.0,0.7521592547798914,0.7266731883007574,0.8588285566884589,CP006818.1,
ZCP4_1426,ZCP4_1426,CP006818.1,1602138,1602410,+,Protein of unknown function (DUF3297),Function unknown,ZCP4_1387,Q5NLP6,Op1511,,,ZMO1_ZMO1740,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.0412226478992006,1.004996263075473,0.7695317928078494,1.0,1.0216202247578647,0.8831301047275985,0.8000407311777261,CP006818.1,
ZCP4_1427,ZCP4_1427,CP006818.1,1602555,1603793,+,signal transduction histidine kinase%2C LytS,Signal transduction mechanisms,ZCP4_1137,Q5NLP7,Op1512,,,ZMO1_ZMO1739,0.0,0.0,"Expansin, family-45 endoglucanase-like domain profile.;SignalP-TM",,,,,,,,,[],1.0,0.7096535279845074,0.6133117172337736,0.7683614949397829,1.0,0.6179966086021506,0.676765127721951,0.8291245858000937,CP006818.1,
ZCP4_1428,ZCP4_1428,CP006818.1,1603795,1604595,+,two component transcriptional regulator%2C LytTR family,Signal transduction mechanisms,"ZCP4_1387,ZCP4_1387,ZCP4_1465",Q5NLP8,Op1513,,,ZMO1_ZMO1738,0.0,0.0,"Expansin, family-45 endoglucanase-like domain profile.;SignalP-TM",,,,,,,,,[],1.0,1.0959017486948188,1.1271828461308244,1.4309606760411349,1.0,0.9851171144819844,1.144512735431716,1.246073831359349,CP006818.1,
ZCP4_1429,ZCP4_1429,CP006818.1,1604862,1605947,+,glycosyltransferase,Cell wall/membrane/envelope biogenesis,"ZCP4_0375,ZCP4_1387,ZCP4_1465,ZCP4_1465",Q5NLQ1,Op1514,map00500;map01100,2.4.1.11,ZMO1_ZMO1735,0.0,0.0,Integrins beta chain cysteine-rich domain signature.;SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.9119961324252088,1.052344514409906,1.2360102152965275,1.0,0.8544631320037188,0.9702360740574176,1.1470177490413804,CP006818.1,['noise_5']
ZCP4_1430,ZCP4_1430,CP006818.1,1605958,1607145,-,hypothetical protein,Cell wall/membrane/envelope biogenesis,"ZCP4_0018,ZCP4_0530",Q5NLQ2,Op1515,,,ZMO1_ZMO1734,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,0.983966878709046,0.9344481225411608,1.058969565126393,1.0,0.9383394949201984,1.030193982696979,1.0663093022866046,CP006818.1,
ZCP4_1431,ZCP4_1431,CP006818.1,1607499,1608440,-,transcriptional regulator,Transcription,,Q5NLQ3,Op1516,map02026,,ZMO1_ZMO1733,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.2497623194927314,1.2311162807118723,1.2260453310287898,1.0,1.16467682561061,1.0143515289612697,1.2383660510115433,CP006818.1,
ZCP4_1432,ZCP4_1432,CP006818.1,1608632,1609174,+,peroxiredoxin,"Post-translational modification, protein turnover, and chaperones",,Q5NLQ4,Op1517,map04214,1.11.1.15,ZMO1_ZMO1732,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.3904784816767302,1.450927317152817,1.4719657985005012,1.0,1.140135966473389,1.1609654442944932,1.1370961591984128,CP006818.1,['oxidation_response_2']
ZCP4_1433,ZCP4_1433,CP006818.1,1609519,1610292,+,serine O-acetyltransferase,Amino acid transport and metabolism,,,Op1518,map00270;map00920;map01100;map01110;map01120;map01200;map01230;map05111,2.3.1.30,ZMO1_ZMO1730,-3.75789515249621,-1.87435921942233,SignalP-TM;SignalP-noTM,0.0722497004901374,0.0708641574512509,0.1327589718491572,0.1419192599804668,1.753449788178479e-14,2.2263641908319723e-14,6.934209096164279e-15,5.896968766828739e-15,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.6949249837575128,0.7737557092645001,0.8153985011970332,1.0,0.6307792192878483,0.7588218432466941,0.8323074920783773,CP006818.1,"['noise_5', 'oxidation_response_1']"
ZCP4_1434,ZCP4_1434,CP006818.1,1610289,1610633,+,Protein of unknown function (DUF2794),Function unknown,"ZCP4_1387,ZCP4_1465",Q5NLQ7,Op1519,,,ZMO1_ZMO1729,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['MogR_Listeria_monocytogenes'],1.0,1.2401139793195604,1.097010607004844,0.9836250656298812,1.0,1.21772438286282,1.2282073873086548,1.2971073577969716,CP006818.1,"['noise_5', 'oxidation_response_1']"
ZCP4_1435,ZCP4_1435,CP006818.1,1610754,1611239,+,hypothetical protein,No COG annotation,"ZCP4_0018,ZCP4_0375,ZCP4_0375,ZCP4_1387,ZCP4_1465,ZCP4_1718",,Op1520,,,ZMO1_ZMO1728,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,0.7040037926836412,0.4239298546115485,0.1140929187023525,1.0,0.4941595222107126,0.2948764733821726,0.0756972311852476,CP006818.1,"['cell_cycle', 'noise_5']"
ZCP4_1436,ZCP4_1436,CP006818.1,1611243,1612454,-,aspartate/tyrosine/aromatic aminotransferase,Amino acid transport and metabolism,,Q5NLQ9,Op1521,,,ZMO1_ZMO1727,0.0,0.0,SignalP-TM;SignalP-noTM,0.270342090762586,0.2651577010774648,0.4967541425599635,0.5310298755886983,0.9959381574033064,0.9960157415990044,0.9960296596297432,0.9961186907649936,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.9578918278384456,0.7157551883957293,0.6906848553339024,1.0,1.0682562847699242,0.8191570362662738,1.111039108969289,CP006818.1,
ZCP4_1437,clpS,CP006818.1,1612792,1613115,+,hypothetical protein,Function unknown,"ZCP4_0128,ZCP4_1387,ZCP4_1465",Q5NLR1,Op1522,,,ZMO1_ZMO1725,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.7483439845991569,0.5810557703280433,0.5443397234383648,1.0,0.8136696559599773,0.6630933082162808,0.7617616146039378,CP006818.1,['noise_5']
ZCP4_1438,murA,CP006818.1,1613220,1614500,+,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Cell wall/membrane/envelope biogenesis,,Q5NLR2,Op1523,map00520;map00550;map01100,2.5.1.7,ZMO1_ZMO1724,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,1.0000000000000222,0.999999999999848,0.9999999999999672,0.999999999999994,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.7690307323206176,0.7355143652946801,0.8879077449422557,1.0,0.7990785826696272,0.8683877530669679,1.0028998872234018,CP006818.1,
ZCP4_1439,ZCP4_1439,CP006818.1,1614597,1615040,+,hypothetical protein,No COG annotation,"ZCP4_1387,ZCP4_1387,ZCP4_1465,ZCP4_1465",,Op1524,,,ZMO1_ZMO2026,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8924218629317073,0.95464397336092,0.6723168128905038,1.0,1.071451274508134,1.078083287760431,0.9185199466609234,CP006818.1,
ZCP4_1440,ZCP4_1440,CP006818.1,1615037,1615795,+,uncharacterized protein%2C YfiH family,Function unknown,,Q5NLR3,Op1525,,,ZMO1_ZMO1723,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],1.0,0.9924411903439632,0.8866845467043295,0.8043541779684948,1.0,1.0483494563138798,0.8490997209289641,0.9422084916105428,CP006818.1,
ZCP4_1441,ZCP4_1441,CP006818.1,1615869,1616978,+,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,Energy production and conversion,,Q5NLR4,Op1526,map00010;map00071;map00350;map00625;map00626;map00680;map00830;map00980;map00982;map01100;map01110;map01120;map01130;map01200;map01220;map05204,"1.1.1.1,1.1.1.284",ZMO1_ZMO1722,0.0,0.0,SignalP-TM;SignalP-noTM,110.7171598035509,133.25194592209033,0.0,0.0,0.7877592295140818,0.7444719475021944,0.9999999999999684,0.9999999999999888,['MogR_Listeria_monocytogenes'],1.0,0.9323260759350582,0.8163443067213448,0.7692592378994692,1.0,0.8959816333357797,0.8271896221584302,0.8464850363453783,CP006818.1,
ZCP4_1442,ZCP4_1442,CP006818.1,1617020,1617406,+,lactoylglutathione lyase-like lyase,Energy production and conversion,,Q5NLR5,Op1527,map00620,4.4.1.5,ZMO1_ZMO1721,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,1.000000000000012,0.9999999999999856,0.9999999999999885,1.0000000000000553,[],1.0,1.0999245044229131,1.3789757579419826,1.404510266836644,1.0,1.263942817947671,1.4819227273556548,1.2908339980614942,CP006818.1,"['noise_5', 'oxidation_response_1']"
ZCP4_1443,rpoZ,CP006818.1,1617587,1617964,+,DNA-directed RNA polymerase subunit omega,Transcription,,Q5NLR6,Op1528,map00230;map00240;map01100;map03020,2.7.7.6,ZMO1_ZMO1720,-1.54163825211568,-2.30414252005941,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.9152047201817872,0.8155136686341353,0.7942494359550688,1.0,0.8616777471608741,0.8652015896558284,0.8319716349296796,CP006818.1,
ZCP4_1444,frk,CP006818.1,1618169,1619074,-,fructokinase,Carbohydrate transport and metabolism,,Q03417,Op1529,map00051;map00500;map00520;map01100,2.7.1.4,ZMO1_ZMO1719,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,0.0,0.0,0.0,0.9999999999999566,0.9999999999999848,0.9999999999999784,1.0000000000000115,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.0900787835562864,1.034299926509156,0.9561518757470712,1.0,1.0056920937536784,1.025885641074114,0.9246863050017008,CP006818.1,['aldose_transport_maybe']
ZCP4_1445,ZCP4_1445,CP006818.1,1619783,1620640,-,hypothetical protein,No COG annotation,"ZCP4_0018,ZCP4_0375,ZCP4_1382,ZCP4_1718",,Op1530,,,ZMO1_ZMO1718,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.3250460778768365,1.0564836375388735,0.4886346866292484,1.0,1.1480892300304173,0.871015151562404,0.3875648417969635,CP006818.1,
ZCP4_1446,ZCP4_1446,CP006818.1,1620997,1621728,+,outer membrane transport energization protein TonB,Cell wall/membrane/envelope biogenesis,,,Op1531,,,ZMO1_ZMO1717,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.067083756693694,1.1675568435206674,1.1976675364310474,1.0,0.9844050222718322,1.003807467495076,1.0246527182901353,CP006818.1,['membrane_cobalmin']
ZCP4_1447,ZCP4_1447,CP006818.1,1621905,1622648,+,outer membrane transport energization protein ExbB,"Intracellular trafficking, secretion, and vesicular transport",,Q5NLS0,Op1532,,,ZMO1_ZMO1716,0.0,-1.08304608470082,SignalP-TM;SignalP-noTM,,,,,,,,,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.130798634489369,1.2744966672481732,1.496438700211196,1.0,1.0123560598740728,1.0576037547084602,1.2721266026439266,CP006818.1,['membrane_cobalmin']
ZCP4_1448,ZCP4_1448,CP006818.1,1622775,1623266,+,outer membrane transport energization protein ExbD,"Intracellular trafficking, secretion, and vesicular transport",,Q5NLS1,Op1533,,,ZMO1_ZMO1715,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.1782054882956652,1.327885561233467,1.406921058354851,1.0,0.9496106328823174,0.9198513259236794,1.0575643919305011,CP006818.1,['membrane_cobalmin']
ZCP4_1449,ZCP4_1449,CP006818.1,1623319,1623741,+,outer membrane transport energization protein ExbD,"Intracellular trafficking, secretion, and vesicular transport",,D9PNM7,Op1534,,,ZMO1_ZMO2025,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['NikR_Helicobacter_pylori'],1.0,1.3236222513710034,1.441261811852101,1.4846430493315603,1.0,1.313081279078598,1.3110973432747457,1.443970165521978,CP006818.1,
